movie_id,title,language,budget,revenue,release_date,year,release_month,runtime,popularity,tmdb_vote_count,rating_count,analysis_vote_count,avg_rating,roi,genres,primary_genre
28188,Swamp Zombies!!!,en,12000,0,2005-07-22,2005,7,90,0.2291,3,0,3,,,Horror,Horror
28189,La Chute de la maison Usher,fr,0,0,1928-10-04,1928,10,63,1.2298,23,0,23,,,Drama|Horror,Drama
28190,L'Auberge rouge,fr,0,0,1951-10-19,1951,10,98,1.4602,14,0,14,,,Comedy|Crime,Comedy
28196,The Avenging Conscience: or 'Thou Shalt Not Kill',en,0,0,1914-08-02,1914,8,78,0.4497,4,0,4,,,Drama|Horror,Drama
28198,Nosferatu a Venezia,en,0,0,1988-09-15,1988,9,97,0.9521,2,2,2,9.0,,Horror,Horror
28200,Sylvia,en,7000000,10000000,2003-10-17,2003,10,109,11.3724,34,1,34,9.0,1.4286,Drama|Romance,Drama
28201,The Girl in the Café,en,0,0,2005-06-25,2005,6,94,3.8299,32,2,32,7.5,,Comedy|Drama|Romance|TV Movie,Comedy
28205,Klass,et,0,0,2007-03-16,2007,3,99,4.1241,54,1,54,7.0,,Drama,Drama
28209,Emmanuelle 2: L'antivierge,fr,0,0,1975-12-15,1975,12,84,3.4765,15,0,15,,,Drama|Romance,Drama
28211,Chloe,en,15000000,8459458,2009-03-25,2009,3,96,10.4459,514,0,514,,0.564,Drama|Mystery|Thriller,Drama
28212,La vie de bohème,fr,0,0,1992-02-18,1992,2,100,2.4822,26,0,26,,,Comedy|Drama|Romance,Comedy
28213,Conte de printemps,fr,0,0,1990-04-04,1990,4,103,1.935,13,1,13,2.0,,Comedy|Drama|Romance,Comedy
28216,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",en,0,507941,1999-12-29,1999,12,91,1.1575,17,8,17,6.62,,Documentary,Documentary
28218,Deathstalker II,en,0,0,1987-11-11,1987,11,85,1.7172,14,0,14,,,Action|Adventure|Comedy|Fantasy,Action
28219,How to Get the Man’s Foot Outta Your Ass,en,0,365248,2004-01-20,2004,1,108,4.0815,13,2,13,6.5,,Drama,Drama
28227,Collapse,en,0,0,2009-09-12,2009,9,82,2.221,39,1,39,7.0,,Documentary,Documentary
28229,Rumpelstiltskin,en,0,0,1995-11-24,1995,11,87,1.28,16,0,16,,,Horror,Horror
28236,Concert for George,en,0,0,2002-11-29,2002,11,140,1.4169,11,2,11,7.5,,Music,Music
28238,Hamlet,en,0,0,2009-12-26,2009,12,185,1.6824,22,0,22,,,Drama,Drama
28249,The Ace of Hearts,en,0,0,1921-09-17,1921,9,75,0.1384,2,0,2,,,Crime|Drama,Crime
28256,Satan Met a Lady,en,0,0,1936-07-22,1936,7,74,0.5255,10,0,10,,,Comedy|Drama|Mystery,Comedy
28257,The Maltese Falcon,en,0,0,1931-06-13,1931,6,80,1.7068,15,15,15,8.2,,Crime|Mystery,Crime
28258,The Secret Six,en,0,0,1931-04-18,1931,4,83,0.7676,4,0,4,,,Crime|Drama,Crime
28260,Return of the Living Dead 3,en,2000000,54207,1993-10-01,1993,10,97,9.7968,88,0,88,,0.0271,Comedy|Horror|Romance|Science Fiction,Comedy
28261,Mad Love,en,0,0,1935-07-12,1935,7,68,1.7348,25,0,25,,,Comedy|Horror,Comedy
28263,Fifty/Fifty,en,0,0,1992-01-01,1992,1,101,1.199,4,0,4,,,Action|Comedy|Thriller,Action
28264,Blood Rage,en,0,0,1987-06-01,1987,6,84,10.4052,23,0,23,,,Horror,Horror
28268,Otona no miru ehon - Umarete wa mita keredo,ja,0,0,1932-06-03,1932,6,100,1.8304,21,1,21,7.0,,Comedy|Drama,Comedy
28270,Gambit,en,0,0,1966-12-16,1966,12,109,3.0354,26,0,26,,,Action|Comedy|Crime,Action
28271,I Don't Want to Be Born,en,0,0,1975-01-01,1975,1,95,0.7009,9,0,9,,,Horror|Thriller,Horror
28272,彼岸花,ja,0,0,1958-09-07,1958,9,118,1.4533,15,0,15,,,Comedy|Drama,Comedy
28273,小早川家の秋,ja,0,0,1961-10-29,1961,10,103,0.7165,18,1,18,1.0,,Drama,Drama
28275,Jingle Bells,en,0,0,1999-01-01,1999,1,48,1.1459,0,0,0,,,Family,Family
28276,お早よう,ja,0,0,1959-05-12,1959,5,94,2.2849,37,0,37,,,Comedy|Drama|Family,Comedy
28279,Necronomicon - Geträumte Sünden,de,0,0,1968-04-19,1968,4,84,0.8706,5,0,5,,,Foreign|Horror,Foreign
28280,Direct Action,en,0,0,2004-01-01,2004,1,97,2.4805,11,0,11,,,Action|Adventure|Crime|Thriller,Action
28282,Waterborne,en,0,0,2005-03-13,2005,3,80,0.3496,4,0,4,,,Action|Drama|Thriller,Action
28284,Parrish,en,1500000,4200000,1961-05-04,1961,5,138,1.0582,3,0,3,,2.8,Drama|Romance,Drama
28285,The Three Faces of Eve,en,0,0,1957-12-23,1957,12,91,2.0303,24,5,24,7.6,,Drama|Mystery,Drama
28286,Reunion in France,en,0,0,1942-12-25,1942,12,104,0.9336,3,0,3,,,Drama|Romance|War,Drama
28288,The Gay Divorcee,en,520000,0,1934-10-12,1934,10,107,2.8639,17,11,17,8.18,,Comedy|Music|Romance,Comedy
28289,Cactus Flower,en,0,0,1969-12-16,1969,12,103,2.8177,43,2,43,6.5,,Comedy|Romance,Comedy
28290,The Man in the Gray Flannel Suit,en,0,0,1956-05-08,1956,5,153,6.537,15,0,15,,,Drama,Drama
28292,Follow the Fleet,en,0,0,1936-02-20,1936,2,110,6.3635,10,1,10,7.0,,Comedy|Music|Romance,Comedy
28293,Flying Down to Rio,en,0,0,1933-12-29,1933,12,89,5.1103,15,0,15,,,Comedy|Music|Romance,Comedy
28295,I Saw What You Did,en,0,0,1965-07-21,1965,7,82,1.8897,11,5,11,6.8,,Horror|Mystery|Thriller,Horror
28296,Queen Bee,en,0,0,1955-11-07,1955,11,95,5.0021,6,0,6,,,Drama,Drama
28297,Brute Force,en,0,0,1947-06-30,1947,6,98,3.1193,40,0,40,,,Crime|Drama,Crime
28299,"Forever, Darling",en,0,0,1956-02-09,1956,2,91,0.6135,1,0,1,,,Comedy,Comedy
28302,The Swan Princess: The Mystery of the Enchanted Kingdom,en,0,0,1998-08-04,1998,8,71,5.1749,88,0,88,,,Animation|Family|Fantasy,Animation
28303,The Cheyenne Social Club,en,0,0,1970-06-12,1970,6,103,2.5063,15,0,15,,,Action|Comedy|Western,Action
28304,The Furies,en,0,0,1950-08-16,1950,8,109,7.4376,13,0,13,,,Drama|Romance|Western,Drama
28307,Hammett,en,0,0,1982-09-17,1982,9,97,2.8492,18,0,18,,,Drama|Mystery|Thriller,Drama
28308,The Body,en,0,0,2001-04-13,2001,4,109,7.0349,35,0,35,,,Drama|Mystery|Romance|Thriller,Drama
28313,Losing Isaiah,en,17000000,7603766,1995-03-17,1995,3,106,7.6985,28,4,28,7.0,0.4473,Drama,Drama
28314,Ripper: Letter from Hell,en,0,0,2001-08-08,2001,8,114,0.6504,10,0,10,,,Horror,Horror
28318,Paura nel buio,it,0,0,1989-01-01,1989,1,95,0.0245,2,0,2,,,Crime|Horror|Thriller,Crime
28319,Incubo sulla città contaminata,it,0,0,1980-12-11,1980,12,92,3.1858,30,0,30,,,Horror,Horror
28320,Aurora Borealis,en,0,0,2005-04-22,2005,4,109,2.4054,11,0,11,,,Drama|Romance,Drama
28321,I ragazzi del massacro,it,0,0,1969-11-10,1969,11,92,1.078,7,0,7,,,Crime|Drama,Crime
28323,I Will Fight No More Forever,en,0,0,1975-04-13,1975,4,106,0.4894,3,0,3,,,Action|Drama|War|Western,Action
28324,Emanuelle e gli ultimi cannibali,it,0,0,1977-10-21,1977,10,85,4.9882,14,0,14,,,Adventure|Horror,Adventure
28325,Emanuelle - Perché violenza alle donne?,it,0,0,1977-09-16,1977,9,102,1.1625,8,0,8,,,Drama|Horror|Romance,Drama
28333,The Ladies Man,en,0,0,1961-06-21,1961,6,95,3.432,20,0,20,,,Comedy,Comedy
28340,The Invisible Maniac,en,0,0,1990-07-13,1990,7,86,0.8851,7,0,7,,,Comedy|Horror|Science Fiction,Comedy
28345,Heidi,en,0,0,1937-10-15,1937,10,88,1.396,22,3,22,7.33,,Drama|Family|Music,Drama
28346,Krocodylus,en,0,0,2000-12-04,2000,12,84,1.3771,10,0,10,,,Comedy|Horror,Comedy
28349,The Dead Hate the Living!,en,150000,0,2000-02-08,2000,2,90,1.1496,9,0,9,,,Comedy|Horror,Comedy
28353,How to Be a Player,en,0,13960203,1997-08-06,1997,8,93,0.8839,9,1,9,2.0,,Comedy|Romance,Comedy
28355,Case 39,en,27000000,29000000,2009-08-13,2009,8,109,9.6441,580,2,580,5.5,1.0741,Horror|Mystery|Thriller,Horror
28356,Black Beauty,en,0,0,1971-01-01,1971,1,106,1.6227,8,1,8,8.0,,Drama|Family,Drama
28363,The Mad Magician,en,0,0,1954-05-19,1954,5,72,1.6409,13,0,13,,,Horror|Mystery|Thriller,Horror
28366,House of Fury,cn,0,0,2005-03-31,2005,3,102,6.5687,25,0,25,,,Action|Comedy,Action
28367,The Wonderful World of the Brothers Grimm,en,0,0,1962-08-07,1962,8,135,1.9034,5,1,5,7.0,,Family|Fantasy,Family
28368,Gardens of Stone,en,0,5262047,1987-05-05,1987,5,111,2.7878,25,3,25,7.67,,Drama|History,Drama
28370,Date With an Angel,en,0,0,1987-11-20,1987,11,105,1.6009,20,1,20,4.0,,Comedy|Fantasy|Romance|Science Fiction,Comedy
28373,The House of the Seven Gables,en,0,0,1940-02-29,1940,2,89,0.7273,4,0,4,,,Drama|Thriller,Drama
28377,Hell Night,en,0,0,1981-08-28,1981,8,101,3.6822,32,2,32,4.0,,Horror,Horror
28380,The Silent Scream,en,0,0,1979-11-23,1979,11,87,4.8007,8,0,8,,,Horror|Thriller,Horror
28384,Husbands and Wives,en,0,0,1992-09-18,1992,9,108,9.4509,94,8,94,6.62,,Comedy|Drama|Romance,Comedy
28387,Kicking and Screaming,en,0,718490,1995-10-06,1995,10,96,3.3673,36,6,36,6.33,,Comedy|Drama|Romance,Comedy
28389,Death Spa,en,0,0,1988-01-01,1988,1,88,1.7967,17,0,17,,,Horror,Horror
28391,Street Angel,en,0,0,1928-04-09,1928,4,102,1.709,14,0,14,,,Drama|Romance,Drama
28392,Moonrise,en,0,0,1948-10-01,1948,10,90,0.6956,9,0,9,,,Drama,Drama
28406,La furia del Hombre Lobo,en,0,0,1972-02-07,1972,2,90,0.6705,3,0,3,,,Horror,Horror
28410,Tuff Turf,en,0,0,1985-01-11,1985,1,112,6.1389,24,0,24,,,Action|Drama|Romance,Action
28414,En forårsdag i Helvede,da,0,0,1977-02-25,1977,2,111,0.0397,1,0,1,,,Documentary,Documentary
28415,The Yakuza,en,0,0,1974-12-21,1974,12,112,3.0375,29,0,29,,,Action|Crime|Drama|Mystery|Thriller,Action
28416,Forest of the Damned,en,0,0,2005-05-13,2005,5,83,0.5211,6,0,6,,,Foreign|Horror,Foreign
28417,Les Barons,fr,0,0,2009-11-04,2009,11,111,1.0162,11,0,11,,,Comedy,Comedy
28421,The Invisible Man Returns,en,0,0,1940-01-12,1940,1,81,1.3606,17,0,17,,,Drama|Horror|Mystery|Science Fiction|Thriller,Drama
28422,愛のむきだし,ja,0,0,2008-11-29,2008,11,237,5.6194,89,0,89,,,Action|Comedy|Drama|Romance,Action
28423,The Invisible Woman,en,0,0,1940-12-27,1940,12,72,1.2942,5,0,5,,,Comedy|Romance|Science Fiction,Comedy
28424,The Loss of a Teardrop Diamond,en,0,0,2008-01-01,2008,1,102,1.4582,11,0,11,,,Drama|Romance,Drama
28425,The Invisible Man's Revenge,en,0,0,1944-06-09,1944,6,78,2.1023,7,0,7,,,Horror|Science Fiction,Horror
28426,Invisible Agent,en,322000,1040000,1942-07-31,1942,7,81,1.4834,6,0,6,,3.2298,Adventure|Comedy|Romance|Science Fiction|War,Adventure
28430,The Day the Earth Caught Fire,en,0,0,1961-11-01,1961,11,98,3.1502,28,0,28,,,Drama|Science Fiction,Drama
28431,The Prisoner of Zenda,en,0,0,1952-11-14,1952,11,96,1.1546,10,0,10,,,Adventure,Adventure
28432,Footlight Parade,en,0,0,1933-10-21,1933,10,104,2.5688,15,0,15,,,Comedy|Music|Romance,Comedy
28433,No Way Out,en,0,0,1950-08-16,1950,8,106,4.665,8,1,8,5.0,,Crime|Drama|Thriller,Crime
28434,The House on Telegraph Hill,en,0,0,1951-08-27,1951,8,93,3.2161,12,0,12,,,Drama|Mystery|Thriller,Drama
28435,Murders in the Rue Morgue,en,0,0,1932-02-21,1932,2,61,2.5224,20,0,20,,,Crime|Horror|Mystery|Romance,Crime
28436,The Curse of the Cat People,en,0,0,1944-03-03,1944,3,70,2.0386,21,1,21,7.0,,Drama|Fantasy,Drama
28437,The Black Sleep,en,225000,0,1956-06-15,1956,6,82,1.1052,11,0,11,,,Horror|Science Fiction,Horror
28438,The Leopard Man,en,0,0,1943-05-08,1943,5,66,1.4945,18,0,18,,,Horror,Horror
28440,Misterio en la isla de los monstruos,en,0,0,1981-04-03,1981,4,105,0.9807,4,0,4,,,Adventure|Comedy|Horror,Adventure
28445,Los nuevos extraterrestres,es,0,0,1983-12-13,1983,12,84,0.878,14,0,14,,,Horror|Science Fiction,Horror
28446,Suspended Animation,en,0,0,2001-01-01,2001,1,114,0.1249,0,0,0,,,Horror|Thriller,Horror
28448,Walker,en,5800000,257043,1987-12-04,1987,12,94,1.7993,16,1,16,10.0,0.0443,Drama|History|Western,Drama
28450,The Rift,en,0,0,1990-03-09,1990,3,82,1.208,11,0,11,,,Action|Horror|Mystery|Science Fiction|Thriller,Action
28452,"Slugs, muerte viscosa",en,0,0,1988-02-05,1988,2,89,1.7705,31,0,31,,,Horror|Science Fiction,Horror
28455,Deceived,en,0,0,1991-09-27,1991,9,104,13.5416,26,0,26,,,Thriller,Thriller
28460,美少女戦士セーラームーンSuperS セーラー９戦士集結！ブラック・ドリーム・ホールの奇跡,ja,0,0,1995-12-23,1995,12,60,1.3685,12,0,12,,,Action|Animation|Comedy,Action
28463,Est -Ouest,fr,0,0,1999-09-01,1999,9,125,1.081,11,4,11,9.5,,Drama,Drama
28465,A Dangerous Man,en,6500000,0,2009-01-01,2009,1,94,4.4612,37,0,37,,,Action|Adventure|Thriller,Action
28466,The Survivors,en,0,0,1983-06-24,1983,6,103,3.2781,34,3,34,5.0,,Comedy|Drama,Comedy
28468,La chiave,it,0,0,1983-10-18,1983,10,110,21.0796,65,0,65,,,Drama|Romance,Drama
28469,Der Herr Karl,de,0,0,1961-11-15,1961,11,60,0.1922,1,0,1,,,Comedy,Comedy
28472,Silsila,hi,0,0,1981-07-29,1981,7,182,0.7306,4,0,4,,,Drama|Foreign|Romance,Drama
28476,The Phantom Tollbooth,en,0,0,1970-11-07,1970,11,90,1.5671,21,1,21,7.0,,Adventure|Animation|Fantasy,Adventure
28478,Gordos,es,0,0,2009-09-11,2009,9,114,1.1028,14,0,14,,,Comedy|Drama,Comedy
28480,Phantom,de,0,0,1922-11-13,1922,11,125,1.3766,6,0,6,,,Drama|Fantasy,Drama
28482,Supersonic Man,es,0,519204,1979-11-01,1979,11,88,1.0216,4,0,4,,,Adventure|Comedy|Fantasy,Adventure
28484,Colorado Territory,en,0,0,1949-06-11,1949,6,94,0.8422,9,0,9,,,Crime|Drama|Western,Crime
28485,Escalofrío,es,0,594947,1978-08-12,1978,8,82,1.398,8,0,8,,,Horror|Thriller,Horror
28486,The Hound of the Baskervilles,en,0,0,2002-12-26,2002,12,105,1.0703,12,0,12,,,Drama|Mystery|TV Movie|Thriller,Drama
28488,Il coltello di ghiaccio,en,0,0,1972-08-24,1972,8,91,1.0866,7,0,7,,,Foreign|Horror|Mystery,Foreign
28489,Il giustiziere sfida la città,it,0,0,1975-01-01,1975,1,90,0.8557,6,0,6,,,Action|Crime|Foreign|Thriller,Action
28490,I Died a Thousand Times,en,0,0,1955-11-09,1955,11,109,4.9298,6,0,6,,,Crime|Drama|Thriller,Crime
28497,Brainstorm,en,0,0,1965-05-05,1965,5,105,0.1949,4,0,4,,,Thriller,Thriller
28498,Theatre of Blood,en,0,0,1973-03-15,1973,3,104,7.1635,43,0,43,,,Comedy|Horror,Comedy
28499,Open Graves,en,6500000,0,2009-09-19,2009,9,88,2.6626,24,0,24,,,Horror|Thriller,Horror
28500,Before The Dinosaurs - Walking With Monsters,en,0,0,2005-11-05,2005,11,87,1.5564,12,0,12,,,Animation|Documentary,Animation
28501,The Pit and the Pendulum,en,200000,2000000,1961-08-12,1961,8,80,4.3923,67,3,67,7.67,10.0,Drama|Fantasy|Horror,Drama
28503,Dementia 13,en,30000,0,1963-09-25,1963,9,75,1.9908,24,0,24,,,Horror|Thriller,Horror
28504,Spider Baby,en,65000,0,1967-12-24,1967,12,81,3.2853,41,1,41,7.0,,Comedy|Horror,Comedy
28509,Komodo vs. Cobra,en,450000,0,2005-08-19,2005,8,94,2.1353,12,0,12,,,Horror|Science Fiction,Horror
28510,Universal Soldier: Regeneration,en,14000000,875386,2009-10-01,2009,10,97,8.226,114,0,114,,0.0625,Action|Adventure|Science Fiction|Thriller,Action
28512,The Poseidon Adventure,en,0,0,2005-11-20,2005,11,173,1.9007,25,0,25,,,Action|Adventure|Drama|Thriller,Action
28519,The Winslow Boy,en,0,0,1999-04-16,1999,4,104,2.6914,22,4,22,7.5,,Drama,Drama
28520,Uncertainty,en,0,0,2009-11-15,2009,11,101,3.0897,32,0,32,,,Drama|Romance|Thriller,Drama
28522,Day of the Dead 2: Contagium,en,9000000,0,2005-08-10,2005,8,103,1.3434,13,0,13,,,Horror|Science Fiction,Horror
28524,Princess of Mars,en,0,0,2009-12-29,2009,12,93,0.8861,10,0,10,,,Fantasy|Science Fiction|War,Fantasy
28525,Os Cafajestes,pt,0,0,1962-03-24,1962,3,100,0.108,3,0,3,,,Drama,Drama
28526,Herr Arnes pengar,sv,0,0,1919-09-18,1919,9,106,0.4133,3,0,3,,,Drama|History,Drama
28527,De Poolse bruid,nl,0,0,1998-03-26,1998,3,89,0.7307,4,0,4,,,Drama|Foreign|Romance,Drama
28528,The Harder They Fall,en,0,0,1956-05-09,1956,5,109,7.3007,26,1,26,7.0,,Drama,Drama
28529,Sorceress,en,0,0,1995-01-04,1995,1,93,1.5235,10,0,10,,,Fantasy|Horror|Thriller,Fantasy
28532,Danza macabra,en,0,0,1964-02-27,1964,2,87,0.6849,11,0,11,,,Horror,Horror
28533,Lo spettro,en,0,0,1963-03-30,1963,3,97,0.3858,2,0,2,,,Horror|Thriller,Horror
28535,Crazy for Christmas,en,0,0,2005-12-25,2005,12,90,0.6964,3,0,3,,,Drama|Romance,Drama
28536,Horror,en,0,0,1963-06-06,1963,6,87,1.0354,4,0,4,,,,Unknown
28538,La morte viene dal pianeta Aytin,it,0,0,1967-01-18,1967,1,90,0.5021,6,0,6,,,Science Fiction,Science Fiction
28546,11:59,en,0,0,2005-10-01,2005,10,102,0.5231,3,0,3,,,Mystery|Thriller,Mystery
28550,"It's the Easter Beagle, Charlie Brown",en,0,0,1974-04-09,1974,4,30,0.5485,6,0,6,,,Animation|Family,Animation
28553,Cadence,en,0,0,1990-11-16,1990,11,97,5.4502,21,0,21,,,Drama,Drama
28561,Roadblock,en,0,0,1951-09-17,1951,9,73,0.5015,5,0,5,,,Crime,Crime
28564,Manhattan Melodrama,en,0,0,1934-05-04,1934,5,93,2.4794,19,0,19,,,Crime|Drama|Romance,Crime
28567,The Macomber Affair,en,0,0,1947-09-17,1947,9,89,0.4384,3,0,3,,,Adventure,Adventure
28569,Splendor in the Grass,en,0,0,1961-10-10,1961,10,124,9.7394,49,7,49,7.86,,Drama|Romance,Drama
28571,The Heiress,en,2600000,0,1949-10-06,1949,10,115,4.7253,35,1,35,8.0,,Drama|Romance,Drama
28573,"Io, Emmanuelle",it,0,0,1969-09-11,1969,9,96,0.5637,0,0,0,,,Drama,Drama
28574,Violenza in un carcere femminile,it,0,0,1982-11-10,1982,11,99,1.0109,7,0,7,,,Action|Thriller,Action
28575,I'll Cry Tomorrow,en,0,0,1955-12-25,1955,12,117,0.8875,5,0,5,,,Drama,Drama
28577,I Want to Live!,en,0,0,1958-11-18,1958,11,120,3.9301,21,1,21,8.0,,Crime|Drama,Crime
28580,The Lost Weekend,en,1250000,11000000,1945-11-25,1945,11,101,8.7313,115,7,115,8.0,8.8,Drama,Drama
28585,Bikini Girls on Ice,en,191000,0,2009-08-14,2009,8,82,0.6182,8,0,8,,,Horror,Horror
28586,Tormented,en,0,0,1960-09-22,1960,9,75,0.9306,9,1,9,2.0,,Horror,Horror
28590,King Dinosaur,en,0,0,1955-07-17,1955,7,63,0.2095,5,0,5,,,Horror|Science Fiction,Horror
28592,Il castello dei morti vivi,en,0,0,1964-08-05,1964,8,91,0.4605,3,0,3,,,Horror,Horror
28597,Problem Child 2,en,0,0,1991-07-03,1991,7,90,8.143,101,2,101,3.5,,Comedy,Comedy
28601,Problem Child 3,en,0,0,1995-05-13,1995,5,87,2.9578,32,0,32,,,Comedy|Fantasy,Comedy
28602,Zombie Wars,en,0,0,2006-11-10,2006,11,80,0.4121,9,0,9,,,Horror,Horror
28604,Lauderdale,en,0,0,1989-01-01,1989,1,91,1.5338,3,0,3,,,,Unknown
28605,Ghoulies II,en,0,0,1987-09-18,1987,9,89,3.6063,34,2,34,4.5,,Comedy|Horror,Comedy
28609,ドラゴンボールＺ オラの悟飯をかえせッ!!,ja,0,0,1989-06-15,1989,6,45,4.6769,93,1,93,7.0,,Animation,Animation
28614,The First Deadly Sin,en,0,0,1980-10-03,1980,10,112,1.6445,6,0,6,,,Crime|Drama|Mystery|Thriller,Crime
28627,Der Student von Prag,de,0,0,1913-08-22,1913,8,83,2.5812,10,0,10,,,Drama|Horror,Drama
28628,Stonewall,en,0,0,1995-10-01,1995,10,99,0.9402,10,2,10,7.0,,Comedy|Drama|Romance,Comedy
28629,Unheimliche Geschichten,de,0,0,1919-11-05,1919,11,112,0.4455,3,0,3,,,Fantasy|Horror|Mystery,Fantasy
28630,"George Lopez: Tall, Dark & Chicano",en,0,0,2009-08-09,2009,8,90,1.2674,2,0,2,,,Comedy,Comedy
28632,禅,ja,0,0,2009-01-10,2009,1,127,0.7735,5,0,5,,,Drama|History,Drama
28635,Wishmaster 3: Beyond the Gates of Hell,en,0,0,2001-10-23,2001,10,89,8.893,38,0,38,,,Horror|Thriller,Horror
28638,中国の鳥人,ja,0,0,1998-06-10,1998,6,118,2.5242,26,0,26,,,Adventure|Drama,Adventure
28640,Devil's Den,en,1500000,0,2006-10-22,2006,10,84,1.0597,6,0,6,,,Action|Horror|Thriller,Action
28642,Gradiva (C'est Gradiva qui vous appelle),ru,0,0,2006-09-07,2006,9,115,2.0828,10,0,10,,,Drama|Horror,Drama
28644,La teta asustada,es,0,0,2009-02-12,2009,2,94,0.9825,23,0,23,,,Drama,Drama
28646,Spoiler,en,0,0,1998-09-15,1998,9,99,0.9722,2,0,2,,,Horror|Science Fiction|Thriller,Horror
28650,The Thing with Two Heads,en,0,0,1972-07-19,1972,7,91,2.0252,17,0,17,,,Comedy|Horror|Science Fiction,Comedy
28652,Love Camp 7,en,0,0,1969-10-04,1969,10,96,1.2145,8,0,8,,,Horror|Thriller|War,Horror
28656,Greta - Haus ohne Männer,de,0,0,1977-01-21,1977,1,90,3.8813,16,0,16,,,Drama|Horror,Drama
28658,You'll Never Get Rich,en,0,0,1941-09-25,1941,9,88,3.4674,10,0,10,,,Comedy|Music|Romance,Comedy
28659,Cat Girl,en,0,0,1957-09-01,1957,9,76,0.1154,3,0,3,,,Horror,Horror
28661,World for Ransom,en,0,0,1954-01-31,1954,1,82,0.7775,5,0,5,,,Action|Drama|Thriller,Action
28663,Woman on the Run,en,0,0,1950-11-29,1950,11,77,2.3718,22,0,22,,,Crime|Drama,Crime
28665,Fame,en,0,0,2009-01-01,2009,1,107,6.8034,139,0,139,,,Comedy|Drama|Music|Romance,Comedy
28666,The Woman Chaser,en,0,0,1999-10-08,1999,10,90,0.5315,4,0,4,,,Drama,Drama
28667,The Gorgon,en,0,0,1964-10-18,1964,10,83,2.4906,36,0,36,,,Fantasy|Horror,Fantasy
28668,The Whistler,en,0,0,1944-03-30,1944,3,59,0.3042,6,0,6,,,Mystery|Thriller,Mystery
28669,Rasputin: The Mad Monk,en,0,0,1966-03-06,1966,3,91,1.9217,25,0,25,,,Drama|Horror,Drama
28670,The Secret of Blood Island,en,0,0,1964-12-01,1964,12,84,0.0552,0,0,0,,,,Unknown
28671,Habit,en,200000,0,1996-08-31,1996,8,112,0.5502,7,0,7,,,Horror|Thriller,Horror
28673,Amanti d'oltretomba,en,0,0,1965-06-16,1965,6,104,0.9179,7,0,7,,,Horror,Horror
28677,Without a Paddle: Nature's Calling,en,6300000,0,2009-01-13,2009,1,96,2.3905,18,0,18,,,Action|Adventure|Comedy,Action
28678,La guerra del ferro - Ironmaster,en,0,0,1983-03-10,1983,3,98,1.1778,7,0,7,,,Action|Adventure,Action
28679,La casa sperduta nel parco,it,0,0,1980-11-06,1980,11,91,3.2277,24,1,24,6.0,,Horror|Thriller,Horror
28681,Equinox,en,0,0,1970-10-01,1970,10,80,1.5407,16,0,16,,,Adventure|Horror,Adventure
28682,Emanuelle in America,it,0,0,1977-01-05,1977,1,100,1.8542,13,0,13,,,Drama|Romance,Drama
28684,Ring of Darkness,en,750000,0,2004-02-28,2004,2,85,0.961,2,0,2,,,Horror,Horror
28686,War Wolves,en,500000,0,2009-03-08,2009,3,104,0.788,5,0,5,,,Horror,Horror
28687,Unholy,en,250000,0,2007-09-04,2007,9,90,0.1953,4,0,4,,,Horror|Science Fiction|Thriller,Horror
28690,Malenka,en,0,0,1969-07-23,1969,7,98,0.6116,2,0,2,,,Horror,Horror
28696,The Wild One,en,0,0,1953-12-30,1953,12,79,12.0547,59,1,59,9.0,,Drama,Drama
28697,餓狼伝説 THE MOTION PICTURE,ja,0,0,1994-07-16,1994,7,95,0.345,7,0,7,,,Action|Animation,Action
28698,Everything,en,0,0,2004-10-08,2004,10,0,0.5547,5,0,5,,,Drama|Mystery,Drama
28699,Underworld U.S.A.,en,0,0,1961-05-13,1961,5,99,6.6062,12,0,12,,,Action|Crime|Thriller,Action
28704,Diminished Capacity,en,0,0,2008-07-04,2008,7,92,1.753,3,0,3,,,Action|Comedy|Drama|Thriller,Action
28705,Karov La Bayit,en,0,0,2005-07-15,2005,7,98,0.3702,6,0,6,,,Drama,Drama
28706,Staying Together,en,0,0,1989-01-01,1989,1,91,0.637,2,0,2,,,Comedy|Drama,Comedy
28710,Kamchatka,es,0,0,2002-10-17,2002,10,106,0.9521,14,0,14,,,Drama,Drama
28712,The Last Gangster,en,0,0,1937-11-12,1937,11,81,0.8097,4,0,4,,,Crime|Drama|Thriller,Crime
28715,Madhouse,en,0,0,1974-03-01,1974,3,92,2.2436,21,0,21,,,Crime|Horror|Mystery|Thriller,Crime
28723,Diary of a Cannibal,en,0,0,2007-04-24,2007,4,81,0.4143,4,0,4,,,Crime|Horror|Romance,Crime
28730,Live from Baghdad,en,0,0,2002-12-07,2002,12,108,2.5536,16,0,16,,,Drama|Thriller,Drama
28732,Fall Time,en,0,0,1995-05-13,1995,5,88,1.1085,6,0,6,,,Action|Adventure|Crime|Drama|Thriller,Action
28733,"Count Yorga, Vampire",en,64000,0,1970-06-10,1970,6,93,0.5922,7,0,7,,,Horror,Horror
28735,Deathsport,en,0,0,1978-04-01,1978,4,82,1.1384,11,0,11,,,Action|Science Fiction|Thriller,Action
28736,Hot Lead & Cold Feet,en,0,0,1978-07-05,1978,7,90,1.3662,11,1,11,8.0,,Action|Comedy|Family|Western,Action
28737,Iron Eagle IV,en,0,0,1995-01-01,1995,1,96,1.2863,8,0,8,,,Action|Adventure,Action
